dt_time,pm2.5cnc,pm10cnc,deviceid
2023-12-29 00:00:00,52.0,96.24,site_5113
2023-12-29 00:15:00,52.0,95.4,site_5113
2023-12-29 00:30:00,52.0,95.4,site_5113
2023-12-29 00:45:00,45.11,95.4,site_5113
2023-12-29 01:00:00,42.0,88.5,site_5113
2023-12-29 01:15:00,42.0,86.4,site_5113
2023-12-29 01:30:00,42.0,86.4,site_5113
2023-12-29 01:45:00,43.38,86.4,site_5113
2023-12-29 02:00:00,44.0,84.33,site_5113
2023-12-29 02:15:00,44.0,83.7,site_5113
2023-12-29 02:30:00,44.0,83.7,site_5113
2023-12-29 02:45:00,39.26,83.7,site_5113
2023-12-29 03:00:00,37.0,76.11,site_5113
2023-12-29 03:15:00,37.0,73.8,site_5113
2023-12-29 03:30:00,37.0,73.8,site_5113
2023-12-29 03:45:00,33.61,73.8,site_5113
2023-12-29 04:00:00,32.0,70.35,site_5113
2023-12-29 04:15:00,32.0,69.3,site_5113
2023-12-29 04:30:00,32.0,69.3,site_5113
2023-12-29 04:45:00,36.07,69.3,site_5113
2023-12-29 05:00:00,38.0,71.4,site_5113
2023-12-29 05:15:00,38.0,72.0,site_5113
2023-12-29 05:30:00,38.0,72.0,site_5113
2023-12-29 05:45:00,35.93,72.0,site_5113
2023-12-29 06:00:00,35.0,76.14,site_5113
2023-12-29 06:15:00,35.0,77.4,site_5113
2023-12-29 06:30:00,35.0,77.4,site_5113
2023-12-29 06:45:00,36.36,77.4,site_5113
2023-12-29 07:00:00,37.0,77.4,site_5113
2023-12-29 07:15:00,37.0,77.4,site_5113
2023-12-29 07:30:00,37.0,77.4,site_5113
2023-12-29 07:45:00,36.32,77.4,site_5113
2023-12-29 08:00:00,36.0,81.58,site_5113
2023-12-29 08:15:00,36.0,82.8,site_5113
2023-12-29 08:30:00,36.0,82.8,site_5113
2023-12-29 08:45:00,37.38,82.8,site_5113
2023-12-29 09:00:00,38.0,88.4,site_5113
2023-12-29 09:15:00,38.0,90.0,site_5113
2023-12-29 09:30:00,38.0,90.0,site_5113
2023-12-29 09:45:00,55.91,90.0,site_5113
2023-12-29 10:00:00,64.0,139.7,site_5113
2023-12-29 10:15:00,64.0,153.9,site_5113
2023-12-29 10:30:00,64.0,153.9,site_5113
2023-12-29 10:45:00,68.07,153.9,site_5113
2023-12-29 11:00:00,70.0,124.92,site_5113
2023-12-29 11:15:00,70.0,116.1,site_5113
