dt_time,pm2.5cnc,pm10cnc,deviceid
2023-12-29 00:00:00,24.22,187.09,site_5403
2023-12-29 00:15:00,24.22,187.09,site_5403
2023-12-29 00:30:00,24.22,187.09,site_5403
2023-12-29 00:45:00,24.22,187.09,site_5403
2023-12-29 01:00:00,24.22,187.09,site_5403
2023-12-29 01:15:00,24.22,187.09,site_5403
2023-12-29 01:30:00,24.22,187.09,site_5403
2023-12-29 01:45:00,24.22,187.09,site_5403
2023-12-29 02:00:00,24.22,187.09,site_5403
2023-12-29 02:15:00,24.22,187.09,site_5403
2023-12-29 02:30:00,24.22,187.09,site_5403
2023-12-29 02:45:00,24.22,187.09,site_5403
2023-12-29 03:00:00,24.22,187.09,site_5403
2023-12-29 03:15:00,24.22,187.09,site_5403
2023-12-29 03:30:00,24.22,187.09,site_5403
2023-12-29 03:45:00,24.22,187.09,site_5403
2023-12-29 04:00:00,24.22,187.09,site_5403
2023-12-29 04:15:00,24.22,187.09,site_5403
2023-12-29 04:30:00,24.22,187.09,site_5403
2023-12-29 04:45:00,24.22,187.09,site_5403
2023-12-29 05:00:00,24.22,187.09,site_5403
2023-12-29 05:15:00,24.22,187.09,site_5403
2023-12-29 05:30:00,24.22,187.09,site_5403
2023-12-29 05:45:00,24.22,187.09,site_5403
2023-12-29 06:00:00,24.22,187.09,site_5403
2023-12-29 06:15:00,24.22,187.09,site_5403
2023-12-29 06:30:00,24.22,187.09,site_5403
2023-12-29 06:45:00,24.22,187.09,site_5403
2023-12-29 07:00:00,24.22,187.09,site_5403
2023-12-29 07:15:00,24.22,187.09,site_5403
2023-12-29 07:30:00,24.22,187.09,site_5403
2023-12-29 07:45:00,24.22,187.09,site_5403
2023-12-29 08:00:00,24.22,187.09,site_5403
2023-12-29 08:15:00,24.22,187.09,site_5403
2023-12-29 08:30:00,24.22,187.09,site_5403
2023-12-29 08:45:00,24.22,187.09,site_5403
2023-12-29 09:00:00,24.22,187.09,site_5403
2023-12-29 09:15:00,24.22,187.09,site_5403
2023-12-29 09:30:00,24.22,187.09,site_5403
2023-12-29 09:45:00,24.22,187.09,site_5403
2023-12-29 10:00:00,24.22,187.09,site_5403
2023-12-29 10:15:00,24.22,187.09,site_5403
2023-12-29 10:30:00,24.22,187.09,site_5403
2023-12-29 10:45:00,24.22,187.09,site_5403
2023-12-29 11:00:00,24.22,187.09,site_5403
2023-12-29 11:15:00,24.22,187.09,site_5403
2023-12-29 11:30:00,24.22,187.09,site_5403
2023-12-29 11:45:00,24.22,187.09,site_5403
2023-12-29 12:00:00,24.22,187.09,site_5403
2023-12-29 12:15:00,107.27,187.09,site_5403
2023-12-29 12:30:00,22.86,187.09,site_5403
2023-12-29 12:45:00,75.37,130.12,site_5403
2023-12-29 13:00:00,75.37,130.12,site_5403
2023-12-29 13:15:00,76.8,132.68,site_5403
2023-12-29 13:30:00,87.09,151.04,site_5403
2023-12-29 13:45:00,87.09,151.04,site_5403
2023-12-29 14:00:00,87.09,151.04,site_5403
2023-12-29 14:15:00,86.37,149.77,site_5403
2023-12-29 14:30:00,81.72,141.47,site_5403
2023-12-29 14:45:00,81.72,141.47,site_5403
2023-12-29 15:00:00,81.72,141.47,site_5403
2023-12-29 15:15:00,81.89,141.76,site_5403
2023-12-29 15:30:00,83.07,143.88,site_5403
2023-12-29 15:45:00,83.07,143.88,site_5403
2023-12-29 16:00:00,83.07,143.88,site_5403
2023-12-29 16:15:00,81.62,141.29,site_5403
2023-12-29 16:30:00,70.02,120.57,site_5403
2023-12-29 16:45:00,70.02,120.57,site_5403
2023-12-29 17:00:00,70.02,120.57,site_5403
2023-12-29 17:15:00,71.81,123.76,site_5403
2023-12-29 17:30:00,86.1,149.28,site_5403
2023-12-29 17:45:00,86.1,149.28,site_5403
2023-12-29 18:00:00,86.1,149.28,site_5403
2023-12-29 18:15:00,85.7,148.57,site_5403
2023-12-29 18:30:00,82.84,143.46,site_5403
2023-12-29 18:45:00,82.84,143.46,site_5403
2023-12-29 19:00:00,82.84,143.46,site_5403
2023-12-29 19:15:00,82.2,142.31,site_5403
2023-12-29 19:30:00,78.01,134.84,site_5403
2023-12-29 19:45:00,78.01,134.84,site_5403
2023-12-29 20:00:00,78.01,134.84,site_5403
2023-12-29 20:15:00,76.25,131.7,site_5403
2023-12-29 20:30:00,64.82,111.28,site_5403
2023-12-29 20:45:00,64.82,111.28,site_5403
2023-12-29 21:00:00,64.82,111.28,site_5403
2023-12-29 21:15:00,66.39,114.08,site_5403
2023-12-29 21:30:00,76.58,132.29,site_5403
2023-12-29 21:45:00,76.58,132.29,site_5403
2023-12-29 22:00:00,76.58,132.29,site_5403
2023-12-29 22:15:00,75.1,129.64,site_5403
2023-12-29 22:30:00,65.46,112.43,site_5403
2023-12-29 22:45:00,65.46,112.43,site_5403
2023-12-29 23:00:00,65.46,112.43,site_5403
2023-12-29 23:15:00,66.01,113.4,site_5403
2023-12-29 23:30:00,69.57,119.76,site_5403
2023-12-29 23:45:00,69.57,119.76,site_5403
2023-12-30 00:00:00,69.57,119.76,site_5403
2023-12-30 00:15:00,68.83,118.45,site_5403
2023-12-30 00:30:00,64.07,109.95,site_5403
2023-12-30 00:45:00,64.07,109.95,site_5403
2023-12-30 01:00:00,64.07,109.95,site_5403
2023-12-30 01:15:00,66.56,114.39,site_5403
2023-12-30 01:30:00,82.69,143.2,site_5403
2023-12-30 01:45:00,82.69,143.2,site_5403
2023-12-30 02:00:00,82.69,143.2,site_5403
2023-12-30 02:15:00,83.22,144.14,site_5403
2023-12-30 02:30:00,86.33,149.69,site_5403
2023-12-30 02:45:00,86.33,149.69,site_5403
2023-12-30 03:00:00,86.33,149.69,site_5403
2023-12-30 03:15:00,88.44,153.46,site_5403
2023-12-30 03:30:00,102.15,177.95,site_5403
2023-12-30 03:45:00,102.15,177.95,site_5403
2023-12-30 04:00:00,102.15,177.95,site_5403
2023-12-30 04:15:00,101.44,176.67,site_5403
2023-12-30 04:30:00,97.21,169.12,site_5403
2023-12-30 04:45:00,97.21,169.12,site_5403
2023-12-30 05:00:00,97.21,169.12,site_5403
2023-12-30 05:15:00,98.51,171.45,site_5403
2023-12-30 05:30:00,106.24,185.25,site_5403
2023-12-30 05:45:00,106.24,185.25,site_5403
2023-12-30 06:00:00,106.24,185.25,site_5403
2023-12-30 06:15:00,105.69,184.27,site_5403
2023-12-30 06:30:00,102.43,178.45,site_5403
2023-12-30 06:45:00,102.43,178.45,site_5403
2023-12-30 07:00:00,102.43,178.45,site_5403
2023-12-30 07:15:00,103.18,179.78,site_5403
2023-12-30 07:30:00,108.02,188.43,site_5403
2023-12-30 07:45:00,108.02,188.43,site_5403
2023-12-30 08:00:00,108.02,188.43,site_5403
2023-12-30 08:15:00,107.78,188.0,site_5403
2023-12-30 08:30:00,106.24,185.25,site_5403
2023-12-30 08:45:00,106.24,185.25,site_5403
2023-12-30 09:00:00,106.24,185.25,site_5403
2023-12-30 09:15:00,105.96,184.75,site_5403
2023-12-30 09:30:00,103.94,181.14,site_5403
2023-12-30 09:45:00,103.94,181.14,site_5403
2023-12-30 10:00:00,103.94,181.14,site_5403
2023-12-30 10:15:00,103.56,180.47,site_5403
2023-12-30 10:30:00,100.9,175.71,site_5403
2023-12-30 10:45:00,100.9,175.71,site_5403
2023-12-30 11:00:00,100.9,175.71,site_5403
2023-12-30 11:15:00,99.6,173.39,site_5403
2023-12-30 11:30:00,90.28,156.75,site_5403
