dt_time,pm2.5cnc,pm10cnc,deviceid
2023-12-29 00:00:00,36.71,114.72,site_5729
2023-12-29 00:15:00,36.71,114.72,site_5729
2023-12-29 00:30:00,36.71,114.63,site_5729
2023-12-29 00:45:00,41.56,112.62,site_5729
2023-12-29 01:00:00,43.03,112.62,site_5729
2023-12-29 01:15:00,43.03,112.62,site_5729
2023-12-29 01:30:00,43.03,112.86,site_5729
2023-12-29 01:45:00,42.04,117.91,site_5729
2023-12-29 02:00:00,41.73,117.91,site_5729
2023-12-29 02:15:00,41.73,117.91,site_5729
2023-12-29 02:30:00,41.73,117.39,site_5729
2023-12-29 02:45:00,42.56,106.25,site_5729
2023-12-29 03:00:00,42.81,106.25,site_5729
2023-12-29 03:15:00,42.81,106.25,site_5729
2023-12-29 03:30:00,42.81,106.17,site_5729
2023-12-29 03:45:00,39.23,104.47,site_5729
2023-12-29 04:00:00,38.14,104.47,site_5729
2023-12-29 04:15:00,38.14,104.47,site_5729
2023-12-29 04:30:00,38.14,104.83,site_5729
2023-12-29 04:45:00,38.55,112.55,site_5729
2023-12-29 05:00:00,38.68,112.55,site_5729
2023-12-29 05:15:00,38.68,112.55,site_5729
2023-12-29 05:30:00,38.68,111.92,site_5729
2023-12-29 05:45:00,32.76,98.35,site_5729
2023-12-29 06:00:00,30.96,98.35,site_5729
2023-12-29 06:15:00,30.96,98.35,site_5729
2023-12-29 06:30:00,30.96,98.72,site_5729
2023-12-29 06:45:00,29.89,106.72,site_5729
2023-12-29 07:00:00,29.56,106.72,site_5729
2023-12-29 07:15:00,29.56,106.72,site_5729
2023-12-29 07:30:00,29.56,107.25,site_5729
2023-12-29 07:45:00,32.49,118.58,site_5729
2023-12-29 08:00:00,33.38,118.58,site_5729
2023-12-29 08:15:00,33.38,118.58,site_5729
2023-12-29 08:30:00,33.38,117.29,site_5729
2023-12-29 08:45:00,33.29,89.54,site_5729
2023-12-29 09:00:00,33.27,89.54,site_5729
2023-12-29 09:15:00,33.27,89.54,site_5729
2023-12-29 09:30:00,33.27,89.14,site_5729
2023-12-29 09:45:00,35.65,80.62,site_5729
2023-12-29 10:00:00,36.38,80.62,site_5729
2023-12-29 10:15:00,36.38,80.62,site_5729
2023-12-29 10:30:00,36.38,79.82,site_5729
2023-12-29 10:45:00,27.09,62.66,site_5729
2023-12-29 11:00:00,24.26,62.66,site_5729
2023-12-29 11:15:00,24.26,62.66,site_5729
2023-12-29 11:30:00,24.26,62.17,site_5729
2023-12-29 11:45:00,24.79,51.66,site_5729
2023-12-29 12:00:00,24.95,51.66,site_5729
2023-12-29 12:15:00,24.95,51.66,site_5729
2023-12-29 12:30:00,24.95,51.35,site_5729
2023-12-29 12:45:00,17.6,44.73,site_5729
2023-12-29 13:00:00,15.36,44.73,site_5729
2023-12-29 13:15:00,15.36,44.73,site_5729
2023-12-29 13:30:00,15.36,44.53,site_5729
2023-12-29 13:45:00,10.43,40.11,site_5729
2023-12-29 14:00:00,8.93,40.11,site_5729
2023-12-29 14:15:00,8.93,40.11,site_5729
2023-12-29 14:30:00,8.93,39.98,site_5729
2023-12-29 14:45:00,6.4,37.19,site_5729
2023-12-29 15:00:00,5.62,37.19,site_5729
2023-12-29 15:15:00,5.62,37.19,site_5729
2023-12-29 15:30:00,5.62,37.79,site_5729
2023-12-29 15:45:00,9.56,50.7,site_5729
2023-12-29 16:00:00,10.76,50.7,site_5729
2023-12-29 16:15:00,10.76,50.7,site_5729
2023-12-29 16:30:00,10.76,51.11,site_5729
2023-12-29 16:45:00,15.9,59.94,site_5729
2023-12-29 17:00:00,17.46,59.94,site_5729
2023-12-29 17:15:00,17.46,59.94,site_5729
2023-12-29 17:30:00,17.46,60.56,site_5729
2023-12-29 17:45:00,20.16,73.87,site_5729
2023-12-29 18:00:00,20.98,73.87,site_5729
2023-12-29 18:15:00,20.98,73.87,site_5729
2023-12-29 18:30:00,20.98,73.94,site_5729
2023-12-29 18:45:00,21.13,75.18,site_5729
2023-12-29 19:00:00,21.17,75.18,site_5729
2023-12-29 19:15:00,21.17,75.18,site_5729
2023-12-29 19:30:00,21.17,76.51,site_5729
2023-12-29 19:45:00,27.15,105.17,site_5729
2023-12-29 20:00:00,28.97,105.17,site_5729
2023-12-29 20:15:00,28.97,105.17,site_5729
2023-12-29 20:30:00,28.97,105.69,site_5729
2023-12-29 20:45:00,33.9,116.88,site_5729
2023-12-29 21:00:00,35.4,116.88,site_5729
2023-12-29 21:15:00,35.4,116.88,site_5729
2023-12-29 21:30:00,35.4,116.57,site_5729
2023-12-29 21:45:00,35.0,109.99,site_5729
2023-12-29 22:00:00,34.87,109.99,site_5729
2023-12-29 22:15:00,34.87,109.99,site_5729
2023-12-29 22:30:00,34.87,109.58,site_5729
2023-12-29 22:45:00,36.37,100.63,site_5729
2023-12-29 23:00:00,36.82,100.63,site_5729
2023-12-29 23:15:00,36.82,100.63,site_5729
2023-12-29 23:30:00,36.82,100.91,site_5729
2023-12-29 23:45:00,41.43,107.07,site_5729
