dt_time,pm2.5cnc,pm10cnc,deviceid
2023-12-29 00:00:00,106.45,210.82,site_5811
2023-12-29 00:15:00,113.61,213.07,site_5811
2023-12-29 00:30:00,117.55,214.37,site_5811
2023-12-29 00:45:00,117.55,214.37,site_5811
2023-12-29 01:00:00,117.55,214.37,site_5811
2023-12-29 01:15:00,116.6,237.29,site_5811
2023-12-29 01:30:00,116.05,250.56,site_5811
2023-12-29 01:45:00,116.05,250.56,site_5811
2023-12-29 02:00:00,116.05,250.56,site_5811
2023-12-29 02:15:00,119.16,252.56,site_5811
2023-12-29 02:30:00,120.88,253.72,site_5811
2023-12-29 02:45:00,120.88,253.72,site_5811
2023-12-29 03:00:00,120.88,253.72,site_5811
2023-12-29 03:15:00,117.91,247.55,site_5811
2023-12-29 03:30:00,116.19,243.98,site_5811
2023-12-29 03:45:00,116.19,243.98,site_5811
2023-12-29 04:00:00,116.19,243.98,site_5811
2023-12-29 04:15:00,122.04,246.81,site_5811
2023-12-29 04:30:00,125.42,248.38,site_5811
2023-12-29 04:45:00,125.42,248.38,site_5811
2023-12-29 05:00:00,125.42,248.38,site_5811
2023-12-29 05:15:00,125.98,257.89,site_5811
2023-12-29 05:30:00,126.29,263.15,site_5811
2023-12-29 05:45:00,126.29,263.15,site_5811
2023-12-29 06:00:00,126.29,263.15,site_5811
2023-12-29 06:15:00,139.38,278.46,site_5811
2023-12-29 06:30:00,146.96,287.33,site_5811
2023-12-29 06:45:00,146.96,287.33,site_5811
2023-12-29 07:00:00,146.96,287.33,site_5811
2023-12-29 07:15:00,136.43,289.96,site_5811
2023-12-29 07:30:00,130.63,291.49,site_5811
2023-12-29 07:45:00,130.63,291.49,site_5811
2023-12-29 08:00:00,130.63,291.49,site_5811
2023-12-29 08:15:00,134.73,284.24,site_5811
2023-12-29 08:30:00,137.11,280.24,site_5811
2023-12-29 08:45:00,137.11,280.24,site_5811
2023-12-29 09:00:00,137.11,280.24,site_5811
2023-12-29 09:15:00,127.65,275.68,site_5811
2023-12-29 09:30:00,122.42,273.17,site_5811
2023-12-29 09:45:00,122.42,273.17,site_5811
2023-12-29 10:00:00,122.42,273.17,site_5811
2023-12-29 10:15:00,134.9,286.74,site_5811
2023-12-29 10:30:00,142.13,294.6,site_5811
2023-12-29 10:45:00,142.13,294.6,site_5811
2023-12-29 11:00:00,142.13,294.6,site_5811
2023-12-29 11:15:00,126.81,252.8,site_5811
2023-12-29 11:30:00,117.94,228.6,site_5811
2023-12-29 11:45:00,117.94,228.6,site_5811
2023-12-29 12:00:00,117.94,228.6,site_5811
2023-12-29 12:15:00,115.75,216.59,site_5811
2023-12-29 12:30:00,114.48,209.96,site_5811
2023-12-29 12:45:00,114.48,209.96,site_5811
2023-12-29 13:00:00,114.48,209.96,site_5811
2023-12-29 13:15:00,98.22,193.3,site_5811
2023-12-29 13:30:00,88.8,183.65,site_5811
2023-12-29 13:45:00,88.8,183.65,site_5811
2023-12-29 14:00:00,88.8,183.65,site_5811
2023-12-29 14:15:00,85.31,162.4,site_5811
2023-12-29 14:30:00,83.29,150.1,site_5811
2023-12-29 14:45:00,83.29,150.1,site_5811
2023-12-29 15:00:00,83.29,150.1,site_5811
2023-12-29 15:15:00,73.89,147.06,site_5811
2023-12-29 15:30:00,68.44,145.3,site_5811
2023-12-29 15:45:00,68.44,145.3,site_5811
2023-12-29 16:00:00,68.44,145.3,site_5811
2023-12-29 16:15:00,82.3,165.03,site_5811
2023-12-29 16:30:00,90.32,176.45,site_5811
2023-12-29 16:45:00,90.32,176.45,site_5811
