dt_time,pm2.5cnc,pm10cnc,deviceid
2023-12-29 00:00:00,233.9,444.3,site_113
2023-12-29 00:15:00,234.4,444.6,site_113
2023-12-29 00:30:00,234.4,444.6,site_113
2023-12-29 00:45:00,234.4,444.6,site_113
2023-12-29 01:00:00,265.1,470.6,site_113
2023-12-29 01:15:00,268.5,472.8,site_113
2023-12-29 01:30:00,268.5,472.8,site_113
2023-12-29 01:45:00,268.5,472.8,site_113
2023-12-29 02:00:00,350.8,469.0,site_113
2023-12-29 02:15:00,361.1,468.6,site_113
2023-12-29 02:30:00,361.1,468.6,site_113
2023-12-29 02:45:00,361.1,468.6,site_113
2023-12-29 03:00:00,307.5,479.2,site_113
2023-12-29 03:15:00,300.8,480.2,site_113
2023-12-29 03:30:00,300.8,480.2,site_113
2023-12-29 03:45:00,300.8,480.2,site_113
2023-12-29 04:00:00,324.1,468.4,site_113
2023-12-29 04:15:00,327.0,467.3,site_113
2023-12-29 04:30:00,327.0,467.3,site_113
2023-12-29 04:45:00,327.0,467.3,site_113
2023-12-29 05:00:00,297.3,468.0,site_113
2023-12-29 05:15:00,293.6,468.1,site_113
2023-12-29 05:30:00,293.6,468.1,site_113
2023-12-29 05:45:00,293.6,468.1,site_113
2023-12-29 06:00:00,288.3,448.9,site_113
2023-12-29 06:15:00,287.7,447.1,site_113
2023-12-29 06:30:00,287.7,447.1,site_113
2023-12-29 06:45:00,287.7,447.1,site_113
2023-12-29 07:00:00,300.9,420.3,site_113
2023-12-29 07:15:00,302.6,417.7,site_113
2023-12-29 07:30:00,302.6,417.7,site_113
2023-12-29 07:45:00,302.6,417.7,site_113
2023-12-29 08:00:00,267.8,378.0,site_113
2023-12-29 08:15:00,263.5,374.2,site_113
2023-12-29 08:30:00,263.5,374.2,site_113
2023-12-29 08:45:00,263.5,374.2,site_113
2023-12-29 09:00:00,197.4,367.6,site_113
2023-12-29 09:15:00,189.1,366.9,site_113
2023-12-29 09:30:00,189.1,366.9,site_113
2023-12-29 09:45:00,189.1,366.9,site_113
2023-12-29 10:00:00,236.0,393.7,site_113
2023-12-29 10:15:00,241.8,396.3,site_113
2023-12-29 10:30:00,241.8,396.3,site_113
2023-12-29 10:45:00,241.8,396.3,site_113
2023-12-29 11:00:00,262.3,421.0,site_113
2023-12-29 11:15:00,264.8,423.4,site_113
2023-12-29 11:30:00,264.8,423.4,site_113
2023-12-29 11:45:00,264.8,423.4,site_113
2023-12-29 12:00:00,243.6,378.7,site_113
2023-12-29 12:15:00,240.9,374.4,site_113
2023-12-29 12:30:00,240.9,374.4,site_113
2023-12-29 12:45:00,240.9,374.4,site_113
2023-12-29 13:00:00,227.6,414.1,site_113
2023-12-29 13:15:00,225.1,417.9,site_113
2023-12-29 13:30:00,225.1,417.9,site_113
2023-12-29 13:45:00,225.1,417.9,site_113
2023-12-29 14:00:00,240.7,404.1,site_113
2023-12-29 14:15:00,243.6,402.8,site_113
2023-12-29 14:30:00,243.6,402.8,site_113
2023-12-29 14:45:00,243.6,402.8,site_113
2023-12-29 15:00:00,205.3,473.3,site_113
2023-12-29 15:15:00,198.2,480.2,site_113
2023-12-29 15:30:00,198.2,480.2,site_113
2023-12-29 15:45:00,198.2,480.2,site_113
2023-12-29 16:00:00,273.8,721.5,site_113
2023-12-29 16:15:00,287.7,745.0,site_113
2023-12-29 16:30:00,287.7,745.0,site_113
2023-12-29 16:45:00,287.7,745.0,site_113
2023-12-29 17:00:00,310.6,756.8,site_113
2023-12-29 17:15:00,314.8,758.0,site_113
2023-12-29 17:30:00,314.8,758.0,site_113
2023-12-29 17:45:00,314.8,758.0,site_113
2023-12-29 18:00:00,346.8,711.0,site_113
2023-12-29 18:15:00,352.7,706.5,site_113
2023-12-29 18:30:00,352.7,706.5,site_113
2023-12-29 18:45:00,352.7,706.5,site_113
2023-12-29 19:00:00,374.6,643.7,site_113
