dt_time,pm2.5cnc,pm10cnc,deviceid
2023-12-29 00:00:00,212.67,306.88,site_5110
2023-12-29 00:15:00,206.93,303.67,site_5110
2023-12-29 00:30:00,192.01,295.32,site_5110
2023-12-29 00:45:00,192.01,295.32,site_5110
2023-12-29 01:00:00,192.01,295.32,site_5110
2023-12-29 01:15:00,180.27,287.08,site_5110
2023-12-29 01:30:00,149.74,265.66,site_5110
2023-12-29 01:45:00,149.74,265.66,site_5110
2023-12-29 02:00:00,149.74,265.66,site_5110
2023-12-29 02:15:00,143.09,256.41,site_5110
2023-12-29 02:30:00,125.8,232.35,site_5110
2023-12-29 02:45:00,125.8,232.35,site_5110
2023-12-29 03:00:00,125.8,232.35,site_5110
2023-12-29 03:15:00,117.78,225.31,site_5110
2023-12-29 03:30:00,96.93,207.0,site_5110
2023-12-29 03:45:00,96.93,207.0,site_5110
2023-12-29 04:00:00,96.93,207.0,site_5110
2023-12-29 04:15:00,94.67,199.7,site_5110
2023-12-29 04:30:00,88.8,180.73,site_5110
2023-12-29 04:45:00,88.8,180.73,site_5110
2023-12-29 05:00:00,88.8,180.73,site_5110
2023-12-29 05:15:00,89.0,178.29,site_5110
2023-12-29 05:30:00,89.53,171.94,site_5110
2023-12-29 05:45:00,89.53,171.94,site_5110
2023-12-29 06:00:00,89.53,171.94,site_5110
2023-12-29 06:15:00,94.46,174.57,site_5110
2023-12-29 06:30:00,107.27,181.4,site_5110
2023-12-29 06:45:00,107.27,181.4,site_5110
2023-12-29 07:00:00,107.27,181.4,site_5110
2023-12-29 07:15:00,105.73,180.56,site_5110
2023-12-29 07:30:00,101.48,178.36,site_5110
2023-12-29 07:45:00,101.48,178.36,site_5110
2023-12-29 08:00:00,101.48,178.36,site_5110
2023-12-29 08:15:00,99.99,186.47,site_5110
2023-12-29 08:30:00,96.1,208.77,site_5110
2023-12-29 08:45:00,96.1,208.77,site_5110
2023-12-29 09:00:00,96.1,208.77,site_5110
2023-12-29 09:15:00,95.1,205.47,site_5110
2023-12-29 09:30:00,92.48,196.89,site_5110
2023-12-29 09:45:00,92.48,196.89,site_5110
2023-12-29 10:00:00,92.48,196.89,site_5110
2023-12-29 10:15:00,89.87,190.39,site_5110
2023-12-29 10:30:00,83.09,173.47,site_5110
2023-12-29 10:45:00,83.09,173.47,site_5110
2023-12-29 11:00:00,83.09,173.47,site_5110
2023-12-29 11:15:00,81.22,171.34,site_5110
2023-12-29 11:30:00,76.37,165.79,site_5110
2023-12-29 11:45:00,76.37,165.79,site_5110
2023-12-29 12:00:00,76.37,165.79,site_5110
2023-12-29 12:15:00,72.47,162.41,site_5110
2023-12-29 12:30:00,62.34,153.63,site_5110
2023-12-29 12:45:00,62.34,153.63,site_5110
2023-12-29 13:00:00,62.34,153.63,site_5110
2023-12-29 13:15:00,57.88,147.97,site_5110
2023-12-29 13:30:00,46.29,133.25,site_5110
2023-12-29 13:45:00,46.29,133.25,site_5110
2023-12-29 14:00:00,46.29,133.25,site_5110
2023-12-29 14:15:00,43.87,125.81,site_5110
2023-12-29 14:30:00,37.59,106.49,site_5110
2023-12-29 14:45:00,37.59,106.49,site_5110
2023-12-29 15:00:00,37.59,106.49,site_5110
2023-12-29 15:15:00,38.1,106.83,site_5110
2023-12-29 15:30:00,39.41,107.71,site_5110
2023-12-29 15:45:00,39.41,107.71,site_5110
2023-12-29 16:00:00,39.41,107.71,site_5110
2023-12-29 16:15:00,39.13,106.06,site_5110
2023-12-29 16:30:00,38.4,101.78,site_5110
2023-12-29 16:45:00,38.4,101.78,site_5110
2023-12-29 17:00:00,38.4,101.78,site_5110
2023-12-29 17:15:00,37.19,105.1,site_5110
2023-12-29 17:30:00,34.04,113.71,site_5110
2023-12-29 17:45:00,34.04,113.71,site_5110
2023-12-29 18:00:00,34.04,113.71,site_5110
2023-12-29 18:15:00,36.07,116.76,site_5110
2023-12-29 18:30:00,41.34,124.69,site_5110
2023-12-29 18:45:00,41.34,124.69,site_5110
2023-12-29 19:00:00,41.34,124.69,site_5110
2023-12-29 19:15:00,41.79,130.18,site_5110
2023-12-29 19:30:00,42.95,144.44,site_5110
2023-12-29 19:45:00,42.95,144.44,site_5110
2023-12-29 20:00:00,42.95,144.44,site_5110
2023-12-29 20:15:00,48.83,157.93,site_5110
2023-12-29 20:30:00,64.11,193.01,site_5110
2023-12-29 20:45:00,64.11,193.01,site_5110
2023-12-29 21:00:00,64.11,193.01,site_5110
2023-12-29 21:15:00,65.55,203.26,site_5110
2023-12-29 21:30:00,69.29,229.92,site_5110
2023-12-29 21:45:00,69.29,229.92,site_5110
2023-12-29 22:00:00,69.29,229.92,site_5110
2023-12-29 22:15:00,70.82,238.65,site_5110
2023-12-29 22:30:00,74.79,261.35,site_5110
2023-12-29 22:45:00,74.79,261.35,site_5110
2023-12-29 23:00:00,74.79,261.35,site_5110
2023-12-29 23:15:00,79.59,269.52,site_5110
2023-12-29 23:30:00,92.08,290.78,site_5110
2023-12-29 23:45:00,,,site_5110
2023-12-30 00:00:00,92.08,290.78,site_5110
2023-12-30 00:15:00,93.05,287.39,site_5110
2023-12-30 00:30:00,95.58,278.58,site_5110
2023-12-30 00:45:00,95.58,278.58,site_5110
2023-12-30 01:00:00,95.58,278.58,site_5110
2023-12-30 01:15:00,93.21,270.98,site_5110
2023-12-30 01:30:00,87.05,251.2,site_5110
2023-12-30 01:45:00,87.05,251.2,site_5110
2023-12-30 02:00:00,87.05,251.2,site_5110
2023-12-30 02:15:00,85.92,244.35,site_5110
2023-12-30 02:30:00,83.0,226.55,site_5110
2023-12-30 02:45:00,83.0,226.55,site_5110
2023-12-30 03:00:00,83.0,226.55,site_5110
2023-12-30 03:15:00,80.5,213.35,site_5110
2023-12-30 03:30:00,74.0,179.04,site_5110
2023-12-30 03:45:00,74.0,179.04,site_5110
2023-12-30 04:00:00,74.0,179.04,site_5110
2023-12-30 04:15:00,72.36,174.38,site_5110
2023-12-30 04:30:00,68.1,162.28,site_5110
2023-12-30 04:45:00,68.1,162.28,site_5110
2023-12-30 05:00:00,68.1,162.28,site_5110
2023-12-30 05:15:00,67.62,169.34,site_5110
2023-12-30 05:30:00,66.38,187.68,site_5110
2023-12-30 05:45:00,66.38,187.68,site_5110
2023-12-30 06:00:00,66.38,187.68,site_5110
2023-12-30 06:15:00,66.88,183.89,site_5110
2023-12-30 06:30:00,68.18,174.03,site_5110
2023-12-30 06:45:00,68.18,174.03,site_5110
2023-12-30 07:00:00,68.18,174.03,site_5110
2023-12-30 07:15:00,67.54,173.94,site_5110
2023-12-30 07:30:00,65.88,173.72,site_5110
2023-12-30 07:45:00,65.88,173.72,site_5110
2023-12-30 08:00:00,65.88,173.72,site_5110
2023-12-30 08:15:00,68.15,185.74,site_5110
2023-12-30 08:30:00,74.06,217.01,site_5110
2023-12-30 08:45:00,74.06,217.01,site_5110
2023-12-30 09:00:00,74.06,217.01,site_5110
2023-12-30 09:15:00,73.12,215.74,site_5110
2023-12-30 09:30:00,70.68,212.44,site_5110
2023-12-30 09:45:00,70.68,212.44,site_5110
2023-12-30 10:00:00,70.68,212.44,site_5110
2023-12-30 10:15:00,71.69,208.73,site_5110
2023-12-30 10:30:00,74.33,199.08,site_5110
2023-12-30 10:45:00,74.33,199.08,site_5110
2023-12-30 11:00:00,74.33,199.08,site_5110
2023-12-30 11:15:00,69.75,197.42,site_5110
2023-12-30 11:30:00,57.86,193.12,site_5110
2023-12-30 11:45:00,57.86,193.12,site_5110
2023-12-30 12:00:00,57.86,193.12,site_5110
2023-12-30 12:15:00,57.76,185.85,site_5110
2023-12-30 12:30:00,57.5,166.94,site_5110
2023-12-30 12:45:00,57.5,166.94,site_5110
2023-12-30 13:00:00,57.5,166.94,site_5110
2023-12-30 13:15:00,53.34,157.32,site_5110
2023-12-30 13:30:00,42.52,132.28,site_5110
2023-12-30 13:45:00,42.52,132.28,site_5110
2023-12-30 14:00:00,42.52,132.28,site_5110
2023-12-30 14:15:00,40.33,130.06,site_5110
2023-12-30 14:30:00,34.63,124.28,site_5110
2023-12-30 14:45:00,34.63,124.28,site_5110
2023-12-30 15:00:00,34.63,124.28,site_5110
2023-12-30 15:15:00,32.99,119.95,site_5110
2023-12-30 15:30:00,28.75,108.68,site_5110
2023-12-30 15:45:00,28.75,108.68,site_5110
2023-12-30 16:00:00,28.75,108.68,site_5110
2023-12-30 16:15:00,29.8,107.6,site_5110
2023-12-30 16:30:00,32.55,104.79,site_5110
2023-12-30 16:45:00,32.55,104.79,site_5110
2023-12-30 17:00:00,32.55,104.79,site_5110
2023-12-30 17:15:00,33.23,106.61,site_5110
2023-12-30 17:30:00,35.0,111.35,site_5110
2023-12-30 17:45:00,35.0,111.35,site_5110
2023-12-30 18:00:00,35.0,111.35,site_5110
2023-12-30 18:15:00,36.84,120.61,site_5110
2023-12-30 18:30:00,41.63,144.67,site_5110
2023-12-30 18:45:00,41.63,144.67,site_5110
2023-12-30 19:00:00,41.63,144.67,site_5110
2023-12-30 19:15:00,44.68,153.29,site_5110
2023-12-30 19:30:00,52.63,175.7,site_5110
2023-12-30 19:45:00,52.63,175.7,site_5110
2023-12-30 20:00:00,52.63,175.7,site_5110
2023-12-30 20:15:00,54.63,185.23,site_5110
2023-12-30 20:30:00,59.82,210.01,site_5110
2023-12-30 20:45:00,59.82,210.01,site_5110
2023-12-30 21:00:00,59.82,210.01,site_5110
2023-12-30 21:15:00,58.34,213.13,site_5110
2023-12-30 21:30:00,54.47,221.25,site_5110
2023-12-30 21:45:00,54.47,221.25,site_5110
2023-12-30 22:00:00,54.47,221.25,site_5110
2023-12-30 22:15:00,56.97,216.11,site_5110
2023-12-30 22:30:00,63.45,202.77,site_5110
2023-12-30 22:45:00,63.45,202.77,site_5110
2023-12-30 23:00:00,63.45,202.77,site_5110
2023-12-30 23:15:00,62.42,205.23,site_5110
2023-12-30 23:30:00,59.74,211.65,site_5110
2023-12-30 23:45:00,,,site_5110
2023-12-31 00:00:00,59.74,211.65,site_5110
2023-12-31 00:15:00,59.56,211.91,site_5110
2023-12-31 00:30:00,59.09,212.59,site_5110
2023-12-31 00:45:00,59.09,212.59,site_5110
2023-12-31 01:00:00,59.09,212.59,site_5110
2023-12-31 01:15:00,60.06,207.15,site_5110
2023-12-31 01:30:00,62.59,192.21,site_5110
2023-12-31 01:45:00,62.59,192.21,site_5110
2023-12-31 02:00:00,62.59,192.21,site_5110
